AN_REFERENCIA;NM_MUNICIPIO_IES_CAPES;SG_UF_IES_CAPES;NM_REGIAO_IES_CAPES;CD_IES_CAPES;NM_IES_CAPES;SG_IES_CAPES;NM_NATUREZA_JURIDICA;SG_PROGRAMA_FOMENTO;CD_PROGRAMA;NM_PROGRAMA;NM_GRANDE_AREA;NM_AREA_AVALIACAO;NM_AREA_CONHECIMENTO;NM_NIVEL_PADRAO;QT_BOLSAS_CONCEDIDAS
2010;CURITIBA;PR;SUL;40001016;UNIVERSIDADE FEDERAL DO PARANÁ;UFPR;FEDERAL;PROCAD;40001016039P7;FILOSOFIA;CIÊNCIAS HUMANAS;FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA;FILOSOFIA;MESTRADO;2
2010;CURITIBA;PR;SUL;40001016;UNIVERSIDADE FEDERAL DO PARANÁ;UFPR;FEDERAL;PROCAD;40001016040P5;ENGENHARIA MECÂNICA;ENGENHARIAS;ENGENHARIAS III;ENGENHARIA MECÂNICA;DOUTORADO;1
2010;CURITIBA;PR;SUL;40001016;UNIVERSIDADE FEDERAL DO PARANÁ;UFPR;FEDERAL;PROCAD;40001016040P5;ENGENHARIA MECÂNICA;ENGENHARIAS;ENGENHARIAS III;ENGENHARIA MECÂNICA;MESTRADO;1
2010;CURITIBA;PR;SUL;40001016;UNIVERSIDADE FEDERAL DO PARANÁ;UFPR;FEDERAL;PROCAD;40001016047P0;EDUCAÇÃO FÍSICA;CIÊNCIAS DA SAÚDE;EDUCAÇÃO FÍSICA;EDUCAÇÃO FÍSICA;DOUTORADO;1
2010;LONDRINA;PR;SUL;40002012;UNIVERSIDADE ESTADUAL DE LONDRINA;UEL;ESTADUAL;PROCAD;40002012012P8;LETRAS;LINGÜÍSTICA, LETRAS E ARTES;LETRAS / LINGUÍSTICA;LETRAS;MESTRADO;1
2010;LONDRINA;PR;SUL;40002012;UNIVERSIDADE ESTADUAL DE LONDRINA;UEL;ESTADUAL;PROCAD;40002012014P0;FÍSICA;CIÊNCIAS EXATAS E DA TERRA;ASTRONOMIA / FÍSICA;FÍSICA;MESTRADO;1
2010;LONDRINA;PR;SUL;40002012;UNIVERSIDADE ESTADUAL DE LONDRINA;UEL;ESTADUAL;PROCAD;40002012015P7;EDUCAÇÃO;CIÊNCIAS HUMANAS;EDUCAÇÃO;EDUCAÇÃO;MESTRADO;5
2010;LONDRINA;PR;SUL;40002012;UNIVERSIDADE ESTADUAL DE LONDRINA;UEL;ESTADUAL;PROCAD;40002012015P7;EDUCAÇÃO;CIÊNCIAS HUMANAS;EDUCAÇÃO;EDUCAÇÃO;PÓS-DOUTORADO;1
2010;LONDRINA;PR;SUL;40002012;UNIVERSIDADE ESTADUAL DE LONDRINA;UEL;ESTADUAL;PROCAD;40002012019P2;CIÊNCIAS BIOLÓGICAS;CIÊNCIAS BIOLÓGICAS;BIODIVERSIDADE;TAXONOMIA DOS GRUPOS RECENTES;MESTRADO;1
2010;LONDRINA;PR;SUL;40002012;UNIVERSIDADE ESTADUAL DE LONDRINA;UEL;ESTADUAL;PROCAD;40002012026P9;PATOLOGIA EXPERIMENTAL;CIÊNCIAS DA SAÚDE;MEDICINA II;ANATOMIA PATOLÓGICA E PATOLOGIA CLÍNICA;DOUTORADO;1
2010;LONDRINA;PR;SUL;40002012;UNIVERSIDADE ESTADUAL DE LONDRINA;UEL;ESTADUAL;PROCAD;40002012026P9;PATOLOGIA EXPERIMENTAL;CIÊNCIAS DA SAÚDE;MEDICINA II;ANATOMIA PATOLÓGICA E PATOLOGIA CLÍNICA;MESTRADO;1
2010;LONDRINA;PR;SUL;40002012;UNIVERSIDADE ESTADUAL DE LONDRINA;UEL;ESTADUAL;PROCAD;40002012027P5;ENGENHARIA CIVIL;ENGENHARIAS;ENGENHARIAS I;ENGENHARIA CIVIL;MESTRADO;2
2010;CURITIBA;PR;SUL;40003019;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ;PUC/PR;PARTICULAR;PROCAD;40003019006P4;DIREITO;CIÊNCIAS SOCIAIS APLICADAS;DIREITO;DIREITO;DOUTORADO;1
2010;CURITIBA;PR;SUL;40003019;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ;PUC/PR;PARTICULAR;PROCAD;40003019010P1;ENGENHARIA DE PRODUÇÃO E SISTEMAS;ENGENHARIAS;ENGENHARIAS III;ENGENHARIA DE PRODUÇÃO;MESTRADO;1
2010;MARINGÁ;PR;SUL;40004015;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;ESTADUAL;PROCAD;40004015005P4;ECOLOGIA DE AMBIENTES AQUÁTICOS CONTINENTAIS;CIÊNCIAS BIOLÓGICAS;BIODIVERSIDADE;ECOLOGIA;DOUTORADO;1
2010;MARINGÁ;PR;SUL;40004015;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;ESTADUAL;PROCAD;40004015006P0;ZOOTECNIA;CIÊNCIAS AGRÁRIAS;ZOOTECNIA / RECURSOS PESQUEIROS;ZOOTECNIA;DOUTORADO;2
2010;MARINGÁ;PR;SUL;40004015;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;ESTADUAL;PROCAD;40004015006P0;ZOOTECNIA;CIÊNCIAS AGRÁRIAS;ZOOTECNIA / RECURSOS PESQUEIROS;ZOOTECNIA;MESTRADO;1
2010;MARINGÁ;PR;SUL;40004015;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;ESTADUAL;PROCAD;40004015008P3;AGRONOMIA;CIÊNCIAS AGRÁRIAS;CIÊNCIAS AGRÁRIAS I;AGRONOMIA;DOUTORADO;1
2010;MARINGÁ;PR;SUL;40004015;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;ESTADUAL;PROCAD;40004015011P4;FÍSICA;CIÊNCIAS EXATAS E DA TERRA;ASTRONOMIA / FÍSICA;FÍSICA DA MATÉRIA CONDENSADA;DOUTORADO;1
2010;MARINGÁ;PR;SUL;40004015;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;ESTADUAL;PROCAD;40004015011P4;FÍSICA;CIÊNCIAS EXATAS E DA TERRA;ASTRONOMIA / FÍSICA;FÍSICA DA MATÉRIA CONDENSADA;MESTRADO;1
2010;MARINGÁ;PR;SUL;40004015;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;ESTADUAL;PROCAD;40004015013P7;MATEMÁTICA;CIÊNCIAS EXATAS E DA TERRA;MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA;MATEMÁTICA;MESTRADO;2
2010;MARINGÁ;PR;SUL;40004015;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;ESTADUAL;PROCAD;40004015014P3;LETRAS;LINGÜÍSTICA, LETRAS E ARTES;LETRAS / LINGUÍSTICA;LETRAS;PÓS-DOUTORADO;1
2010;MARINGÁ;PR;SUL;40004015;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;ESTADUAL;PROCAD;40004015019P5;CIÊNCIA DA COMPUTAÇÃO;CIÊNCIAS EXATAS E DA TERRA;CIÊNCIA DA COMPUTAÇÃO;CIÊNCIA DA COMPUTAÇÃO;MESTRADO;2
2010;PONTA GROSSA;PR;SUL;40005011;UNIVERSIDADE ESTADUAL DE PONTA GROSSA;UEPG;ESTADUAL;PROCAD;40005011002P1;ENGENHARIA E CIÊNCIA DE MATERIAIS;ENGENHARIAS;ENGENHARIAS II;ENGENHARIA DE MATERIAIS E METALÚRGICA;MESTRADO;2
2010;PONTA GROSSA;PR;SUL;40005011;UNIVERSIDADE ESTADUAL DE PONTA GROSSA;UEPG;ESTADUAL;PROCAD;40005011011P0;BIOLOGIA EVOLUTIVA;CIÊNCIAS BIOLÓGICAS;CIÊNCIAS BIOLÓGICAS I;BIOLOGIA GERAL;MESTRADO;4
2010;PONTA GROSSA;PR;SUL;40005011;UNIVERSIDADE ESTADUAL DE PONTA GROSSA;UEPG;ESTADUAL;PROCAD;40005011011P0;BIOLOGIA EVOLUTIVA;CIÊNCIAS BIOLÓGICAS;CIÊNCIAS BIOLÓGICAS I;BIOLOGIA GERAL;PÓS-DOUTORADO;1
2010;CURITIBA;PR;SUL;40006018;UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ;UTFPR;FEDERAL;PROCAD;40006018001P1;ENGENHARIA ELÉTRICA E INFORMÁTICA INDUSTRIAL;ENGENHARIAS;ENGENHARIAS IV;ENGENHARIA ELÉTRICA;MESTRADO;1
2010;CURITIBA;PR;SUL;40006018;UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ;UTFPR;FEDERAL;PROCAD;40006018002P8;TECNOLOGIA E SOCIEDADE;MULTIDISCIPLINAR;INTERDISCIPLINAR;SOCIAIS E HUMANIDADES;MESTRADO;1
2010;CURITIBA;PR;SUL;40006018;UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ;UTFPR;FEDERAL;PROCAD;40006018002P8;TECNOLOGIA E SOCIEDADE;MULTIDISCIPLINAR;INTERDISCIPLINAR;SOCIAIS E HUMANIDADES;PÓS-DOUTORADO;1
2010;GUARAPUAVA;PR;SUL;40014010;UNIVERSIDADE ESTADUAL DO CENTRO-OESTE;UNICENTRO;ESTADUAL;PROCAD;40014010002P7;QUÍMICA APLICADA;CIÊNCIAS EXATAS E DA TERRA;QUÍMICA;QUÍMICA;MESTRADO;2
2010;CASCAVEL;PR;SUL;40015017;UNIVERSIDADE ESTADUAL DO OESTE DO PARANA;UNIOESTE;ESTADUAL;PROCAD;40015017009P8;ZOOTECNIA;CIÊNCIAS AGRÁRIAS;ZOOTECNIA / RECURSOS PESQUEIROS;ZOOTECNIA;MESTRADO;1
2010;CASCAVEL;PR;SUL;40015017;UNIVERSIDADE ESTADUAL DO OESTE DO PARANA;UNIOESTE;ESTADUAL;PROCAD;40015017009P8;ZOOTECNIA;CIÊNCIAS AGRÁRIAS;ZOOTECNIA / RECURSOS PESQUEIROS;ZOOTECNIA;PÓS-DOUTORADO;1
2010;CURITIBA;PR;SUL;40020010;UNIVERSIDADE TUIUTI DO PARANÁ;UTP;PARTICULAR;PROCAD;40020010003P0;COMUNICAÇÃO E LINGUAGENS;CIÊNCIAS SOCIAIS APLICADAS;CIÊNCIAS SOCIAIS APLICADAS I;COMUNICAÇÃO;MESTRADO;1
2010;FLORIANÓPOLIS;SC;SUL;41001010;UNIVERSIDADE FEDERAL DE SANTA CATARINA;UFSC;FEDERAL;PROCAD;41001010004P5;HISTÓRIA;CIÊNCIAS HUMANAS;HISTÓRIA;HISTÓRIA DO BRASIL;DOUTORADO;1
2010;FLORIANÓPOLIS;SC;SUL;41001010;UNIVERSIDADE FEDERAL DE SANTA CATARINA;UFSC;FEDERAL;PROCAD;41001010004P5;HISTÓRIA;CIÊNCIAS HUMANAS;HISTÓRIA;HISTÓRIA DO BRASIL;MESTRADO;1
2010;FLORIANÓPOLIS;SC;SUL;41001010;UNIVERSIDADE FEDERAL DE SANTA CATARINA;UFSC;FEDERAL;PROCAD;41001010011P1;DIREITO;CIÊNCIAS SOCIAIS APLICADAS;DIREITO;DIREITO;PÓS-DOUTORADO;1
2010;FLORIANÓPOLIS;SC;SUL;41001010;UNIVERSIDADE FEDERAL DE SANTA CATARINA;UFSC;FEDERAL;PROCAD;41001010019P2;AQUICULTURA;CIÊNCIAS AGRÁRIAS;ZOOTECNIA / RECURSOS PESQUEIROS;RECURSOS PESQUEIROS E ENGENHARIA DE PESCA;DOUTORADO;1
2010;FLORIANÓPOLIS;SC;SUL;41001010;UNIVERSIDADE FEDERAL DE SANTA CATARINA;UFSC;FEDERAL;PROCAD;41001010022P3;QUÍMICA;CIÊNCIAS EXATAS E DA TERRA;QUÍMICA;QUÍMICA;DOUTORADO;1
2010;FLORIANÓPOLIS;SC;SUL;41001010;UNIVERSIDADE FEDERAL DE SANTA CATARINA;UFSC;FEDERAL;PROCAD;41001010022P3;QUÍMICA;CIÊNCIAS EXATAS E DA TERRA;QUÍMICA;QUÍMICA;MESTRADO;1
2010;FLORIANÓPOLIS;SC;SUL;41001010;UNIVERSIDADE FEDERAL DE SANTA CATARINA;UFSC;FEDERAL;PROCAD;41001010024P6;FARMACOLOGIA;CIÊNCIAS BIOLÓGICAS;CIÊNCIAS BIOLÓGICAS II;FARMACOLOGIA;DOUTORADO;1
2010;FLORIANÓPOLIS;SC;SUL;41001010;UNIVERSIDADE FEDERAL DE SANTA CATARINA;UFSC;FEDERAL;PROCAD;41001010025P2;CIÊNCIAS DA COMPUTAÇÃO;CIÊNCIAS EXATAS E DA TERRA;CIÊNCIA DA COMPUTAÇÃO;CIÊNCIA DA COMPUTAÇÃO;MESTRADO;1
2010;FLORIANÓPOLIS;SC;SUL;41001010;UNIVERSIDADE FEDERAL DE SANTA CATARINA;UFSC;FEDERAL;PROCAD;41001010027P5;NEUROCIÊNCIAS;CIÊNCIAS BIOLÓGICAS;CIÊNCIAS BIOLÓGICAS II;FISIOLOGIA;DOUTORADO;2
2010;FLORIANÓPOLIS;SC;SUL;41001010;UNIVERSIDADE FEDERAL DE SANTA CATARINA;UFSC;FEDERAL;PROCAD;41001010027P5;NEUROCIÊNCIAS;CIÊNCIAS BIOLÓGICAS;CIÊNCIAS BIOLÓGICAS II;FISIOLOGIA;MESTRADO;3
2010;FLORIANÓPOLIS;SC;SUL;41001010;UNIVERSIDADE FEDERAL DE SANTA CATARINA;UFSC;FEDERAL;PROCAD;41001010033P5;ENGENHARIA AMBIENTAL;ENGENHARIAS;ENGENHARIAS I;ENGENHARIA SANITÁRIA;DOUTORADO;1
2010;FLORIANÓPOLIS;SC;SUL;41001010;UNIVERSIDADE FEDERAL DE SANTA CATARINA;UFSC;FEDERAL;PROCAD;41001010033P5;ENGENHARIA AMBIENTAL;ENGENHARIAS;ENGENHARIAS I;ENGENHARIA SANITÁRIA;MESTRADO;1
2010;FLORIANÓPOLIS;SC;SUL;41001010;UNIVERSIDADE FEDERAL DE SANTA CATARINA;UFSC;FEDERAL;PROCAD;41001010035P8;BIOTECNOLOGIA E BIOCIÊNCIAS;MULTIDISCIPLINAR;BIOTECNOLOGIA;BIOTECNOLOGIA;DOUTORADO;1
2010;FLORIANÓPOLIS;SC;SUL;41001010;UNIVERSIDADE FEDERAL DE SANTA CATARINA;UFSC;FEDERAL;PROCAD;41001010037P0;INTERDISCIPLINAR EM CIÊNCIAS HUMANAS;MULTIDISCIPLINAR;INTERDISCIPLINAR;SOCIAIS E HUMANIDADES;DOUTORADO;2
2010;FLORIANÓPOLIS;SC;SUL;41001010;UNIVERSIDADE FEDERAL DE SANTA CATARINA;UFSC;FEDERAL;PROCAD;41001010041P8;RECURSOS GENÉTICOS VEGETAIS;CIÊNCIAS AGRÁRIAS;CIÊNCIAS AGRÁRIAS I;AGRONOMIA;DOUTORADO;1
2010;FLORIANÓPOLIS;SC;SUL;41001010;UNIVERSIDADE FEDERAL DE SANTA CATARINA;UFSC;FEDERAL;PROCAD;41001010041P8;RECURSOS GENÉTICOS VEGETAIS;CIÊNCIAS AGRÁRIAS;CIÊNCIAS AGRÁRIAS I;AGRONOMIA;MESTRADO;1
2010;FLORIANÓPOLIS;SC;SUL;41001010;UNIVERSIDADE FEDERAL DE SANTA CATARINA;UFSC;FEDERAL;PROCAD;41001010046P0;ENGENHARIA DE ALIMENTOS;CIÊNCIAS AGRÁRIAS;CIÊNCIA DE ALIMENTOS;ENGENHARIA DE ALIMENTOS;DOUTORADO;1
2010;FLORIANÓPOLIS;SC;SUL;41001010;UNIVERSIDADE FEDERAL DE SANTA CATARINA;UFSC;FEDERAL;PROCAD;41001010051P3;ENGENHARIA DE PRODUÇÃO;ENGENHARIAS;ENGENHARIAS III;ENGENHARIA DE PRODUÇÃO;MESTRADO;2
2010;FLORIANÓPOLIS;SC;SUL;41001010;UNIVERSIDADE FEDERAL DE SANTA CATARINA;UFSC;FEDERAL;PROCAD;41001010053P6;ESTUDOS DA TRADUÇÃO;LINGÜÍSTICA, LETRAS E ARTES;LETRAS / LINGUÍSTICA;LETRAS;MESTRADO;1
2010;FLORIANÓPOLIS;SC;SUL;41001010;UNIVERSIDADE FEDERAL DE SANTA CATARINA;UFSC;FEDERAL;PROCAD;41001010053P6;ESTUDOS DA TRADUÇÃO;LINGÜÍSTICA, LETRAS E ARTES;LETRAS / LINGUÍSTICA;LETRAS;PÓS-DOUTORADO;1
2010;FLORIANÓPOLIS;SC;SUL;41001010;UNIVERSIDADE FEDERAL DE SANTA CATARINA;UFSC;FEDERAL;PROCAD;41001010065P4;ENGENHARIA DE AUTOMAÇÃO E SISTEMAS;ENGENHARIAS;ENGENHARIAS IV;ENGENHARIA ELÉTRICA;MESTRADO;1
2010;JOINVILLE;SC;SUL;41002016;UNIVERSIDADE DO ESTADO DE SANTA CATARINA;UDESC;ESTADUAL;PROCAD;41002016011P4;FÍSICA;CIÊNCIAS EXATAS E DA TERRA;ASTRONOMIA / FÍSICA;FÍSICA;MESTRADO;1
2010;JOINVILLE;SC;SUL;41002016;UNIVERSIDADE DO ESTADO DE SANTA CATARINA;UDESC;ESTADUAL;PROCAD;41002016011P4;FÍSICA;CIÊNCIAS EXATAS E DA TERRA;ASTRONOMIA / FÍSICA;FÍSICA;PÓS-DOUTORADO;1
2010;BLUMENAU;SC;SUL;41006011;UNIVERSIDADE REGIONAL DE BLUMENAU;FURB;MUNICIPAL;PROCAD;41006011007P2;CIÊNCIAS CONTÁBEIS;CIÊNCIAS SOCIAIS APLICADAS;ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO;CIÊNCIAS CONTÁBEIS;MESTRADO;2
2010;BLUMENAU;SC;SUL;41006011;UNIVERSIDADE REGIONAL DE BLUMENAU;FURB;MUNICIPAL;PROCAD;41006011008P9;ENGENHARIA ELÉTRICA;ENGENHARIAS;ENGENHARIAS IV;ENGENHARIA ELÉTRICA;MESTRADO;1
2010;CRICIÚMA;SC;SUL;41015010;UNIVERSIDADE DO EXTREMO SUL CATARINENSE;UNESC;PARTICULAR;PROCAD;41015010003P2;CIÊNCIAS DA SAÚDE;CIÊNCIAS DA SAÚDE;MEDICINA I;MEDICINA;DOUTORADO;1
2010;CRICIÚMA;SC;SUL;41015010;UNIVERSIDADE DO EXTREMO SUL CATARINENSE;UNESC;PARTICULAR;PROCAD;41015010003P2;CIÊNCIAS DA SAÚDE;CIÊNCIAS DA SAÚDE;MEDICINA I;MEDICINA;MESTRADO;1
2010;PORTO ALEGRE;RS;SUL;42001013;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;UFRGS;FEDERAL;PROCAD;42001013003P8;MATEMÁTICA;CIÊNCIAS EXATAS E DA TERRA;MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA;MATEMÁTICA;PÓS-DOUTORADO;2
2010;PORTO ALEGRE;RS;SUL;42001013;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;UFRGS;FEDERAL;PROCAD;42001013015P6;RECURSOS HÍDRICOS E SANEAMENTO AMBIENTAL;ENGENHARIAS;ENGENHARIAS I;ENGENHARIA CIVIL;PÓS-DOUTORADO;1
2010;PORTO ALEGRE;RS;SUL;42001013;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;UFRGS;FEDERAL;PROCAD;42001013016P2;ENGENHARIA DE MINAS, METALÚRGICA E DE MATERIAIS;ENGENHARIAS;ENGENHARIAS II;ENGENHARIA DE MATERIAIS E METALÚRGICA;MESTRADO;1
2010;PORTO ALEGRE;RS;SUL;42001013;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;UFRGS;FEDERAL;PROCAD;42001013016P2;ENGENHARIA DE MINAS, METALÚRGICA E DE MATERIAIS;ENGENHARIAS;ENGENHARIAS II;ENGENHARIA DE MATERIAIS E METALÚRGICA;PÓS-DOUTORADO;3
2010;PORTO ALEGRE;RS;SUL;42001013;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;UFRGS;FEDERAL;PROCAD;42001013025P1;ADMINISTRAÇÃO;CIÊNCIAS SOCIAIS APLICADAS;ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO;ADMINISTRAÇÃO;DOUTORADO;1
2010;PORTO ALEGRE;RS;SUL;42001013;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;UFRGS;FEDERAL;PROCAD;42001013025P1;ADMINISTRAÇÃO;CIÊNCIAS SOCIAIS APLICADAS;ADMINISTRAÇÃO, CIÊNCIAS CONTÁBEIS E TURISMO;ADMINISTRAÇÃO;MESTRADO;1
2010;PORTO ALEGRE;RS;SUL;42001013;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;UFRGS;FEDERAL;PROCAD;42001013033P4;CIÊNCIA  POLÍTICA;CIÊNCIAS HUMANAS;CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS;CIÊNCIA POLÍTICA;MESTRADO;1
2010;PORTO ALEGRE;RS;SUL;42001013;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;UFRGS;FEDERAL;PROCAD;42001013040P0;QUÍMICA;CIÊNCIAS EXATAS E DA TERRA;QUÍMICA;QUÍMICA;DOUTORADO;1
2010;PORTO ALEGRE;RS;SUL;42001013;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;UFRGS;FEDERAL;PROCAD;42001013043P0;HISTÓRIA;CIÊNCIAS HUMANAS;HISTÓRIA;HISTÓRIA;DOUTORADO;1
2010;PORTO ALEGRE;RS;SUL;42001013;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;UFRGS;FEDERAL;PROCAD;42001013043P0;HISTÓRIA;CIÊNCIAS HUMANAS;HISTÓRIA;HISTÓRIA;MESTRADO;1
2010;PORTO ALEGRE;RS;SUL;42001013;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;UFRGS;FEDERAL;PROCAD;42001013049P8;ARQUITETURA;CIÊNCIAS SOCIAIS APLICADAS;ARQUITETURA E URBANISMO;ARQUITETURA E URBANISMO;DOUTORADO;1
2010;PORTO ALEGRE;RS;SUL;42001013;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;UFRGS;FEDERAL;PROCAD;42001013049P8;ARQUITETURA;CIÊNCIAS SOCIAIS APLICADAS;ARQUITETURA E URBANISMO;ARQUITETURA E URBANISMO;MESTRADO;1
2010;PORTO ALEGRE;RS;SUL;42001013;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;UFRGS;FEDERAL;PROCAD;42001013062P4;PROGRAMA DE PÓS-GRADUAÇÃO EM COMUNICAÇÃO;CIÊNCIAS SOCIAIS APLICADAS;CIÊNCIAS SOCIAIS APLICADAS I;COMUNICAÇÃO;DOUTORADO;1
2010;PORTO ALEGRE;RS;SUL;42001013;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;UFRGS;FEDERAL;PROCAD;42001013062P4;PROGRAMA DE PÓS-GRADUAÇÃO EM COMUNICAÇÃO;CIÊNCIAS SOCIAIS APLICADAS;CIÊNCIAS SOCIAIS APLICADAS I;COMUNICAÇÃO;MESTRADO;1
2010;PORTO ALEGRE;RS;SUL;42001013;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;UFRGS;FEDERAL;PROCAD;42001013062P4;PROGRAMA DE PÓS-GRADUAÇÃO EM COMUNICAÇÃO;CIÊNCIAS SOCIAIS APLICADAS;CIÊNCIAS SOCIAIS APLICADAS I;COMUNICAÇÃO;PÓS-DOUTORADO;1
2010;PORTO ALEGRE;RS;SUL;42001013;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;UFRGS;FEDERAL;PROCAD;42001013073P6;PSIQUIATRIA E CIÊNCIAS DO COMPORTAMENTO;CIÊNCIAS DA SAÚDE;MEDICINA II;PSIQUIATRIA;PÓS-DOUTORADO;1
2010;PORTO ALEGRE;RS;SUL;42001013;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;UFRGS;FEDERAL;PROCAD;42001013075P9;INFORMÁTICA NA EDUCAÇÃO;MULTIDISCIPLINAR;INTERDISCIPLINAR;SOCIAIS E HUMANIDADES;DOUTORADO;1
2010;SANTA MARIA;RS;SUL;42002010;UNIVERSIDADE FEDERAL DE SANTA MARIA;UFSM;FEDERAL;PROCAD;42002010003P8;ENGENHARIA ELÉTRICA;ENGENHARIAS;ENGENHARIAS IV;ENGENHARIA ELÉTRICA;DOUTORADO;1
2010;SANTA MARIA;RS;SUL;42002010;UNIVERSIDADE FEDERAL DE SANTA MARIA;UFSM;FEDERAL;PROCAD;42002010012P7;QUÍMICA;CIÊNCIAS EXATAS E DA TERRA;QUÍMICA;QUÍMICA;DOUTORADO;1
2010;SANTA MARIA;RS;SUL;42002010;UNIVERSIDADE FEDERAL DE SANTA MARIA;UFSM;FEDERAL;PROCAD;42002010012P7;QUÍMICA;CIÊNCIAS EXATAS E DA TERRA;QUÍMICA;QUÍMICA;MESTRADO;2
2010;SANTA MARIA;RS;SUL;42002010;UNIVERSIDADE FEDERAL DE SANTA MARIA;UFSM;FEDERAL;PROCAD;42002010023P9;CIÊNCIAS BIOLÓGICAS (BIOQUÍMICA TOXICOLÓGICA);CIÊNCIAS BIOLÓGICAS;CIÊNCIAS BIOLÓGICAS II;BIOQUÍMICA;DOUTORADO;1
2010;SANTA MARIA;RS;SUL;42002010;UNIVERSIDADE FEDERAL DE SANTA MARIA;UFSM;FEDERAL;PROCAD;42002010036P3;CIÊNCIA DA COMPUTAÇÃO;CIÊNCIAS EXATAS E DA TERRA;CIÊNCIA DA COMPUTAÇÃO;CIÊNCIA DA COMPUTAÇÃO;MESTRADO;1
2010;SANTA MARIA;RS;SUL;42002010;UNIVERSIDADE FEDERAL DE SANTA MARIA;UFSM;FEDERAL;PROCAD;42002010042P3;CIÊNCIAS ODONTOLÓGICAS;CIÊNCIAS DA SAÚDE;ODONTOLOGIA;ODONTOLOGIA;MESTRADO;2
2010;SANTA MARIA;RS;SUL;42002010;UNIVERSIDADE FEDERAL DE SANTA MARIA;UFSM;FEDERAL;PROCAD;42002010042P3;CIÊNCIAS ODONTOLÓGICAS;CIÊNCIAS DA SAÚDE;ODONTOLOGIA;ODONTOLOGIA;PÓS-DOUTORADO;1
2010;PELOTAS;RS;SUL;42003016;UNIVERSIDADE FEDERAL DE PELOTAS;UFPEL;FEDERAL;PROCAD;42003016001P8;ODONTOLOGIA;CIÊNCIAS DA SAÚDE;ODONTOLOGIA;ENDODONTIA;PÓS-DOUTORADO;1
2010;PELOTAS;RS;SUL;42003016;UNIVERSIDADE FEDERAL DE PELOTAS;UFPEL;FEDERAL;PROCAD;42003016010P7;AGRONOMIA;CIÊNCIAS AGRÁRIAS;CIÊNCIAS AGRÁRIAS I;AGRONOMIA;DOUTORADO;1
2010;PELOTAS;RS;SUL;42003016;UNIVERSIDADE FEDERAL DE PELOTAS;UFPEL;FEDERAL;PROCAD;42003016010P7;AGRONOMIA;CIÊNCIAS AGRÁRIAS;CIÊNCIAS AGRÁRIAS I;AGRONOMIA;MESTRADO;1
2010;PELOTAS;RS;SUL;42003016;UNIVERSIDADE FEDERAL DE PELOTAS;UFPEL;FEDERAL;PROCAD;42003016020P2;BIOTECNOLOGIA;MULTIDISCIPLINAR;BIOTECNOLOGIA;BIOTECNOLOGIA;MESTRADO;1
2010;PELOTAS;RS;SUL;42003016;UNIVERSIDADE FEDERAL DE PELOTAS;UFPEL;FEDERAL;PROCAD;42003016028P3;QUÍMICA;CIÊNCIAS EXATAS E DA TERRA;QUÍMICA;QUÍMICA;MESTRADO;1
