AN_REFERENCIA;NM_MUNICIPIO_IES_CAPES;SG_UF_IES_CAPES;NM_REGIAO_IES_CAPES;CD_IES_CAPES;NM_IES_CAPES;SG_IES_CAPES;NM_NATUREZA_JURIDICA;SG_PROGRAMA_FOMENTO;CD_PROGRAMA;NM_PROGRAMA;NM_GRANDE_AREA;NM_AREA_AVALIACAO;NM_AREA_CONHECIMENTO;NM_NIVEL_PADRAO;QT_BOLSAS_CONCEDIDAS
2014;PORTO ALEGRE;RS;SUL;42001013;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;UFRGS;FEDERAL;PROEX;42001013005P0;GEOCIÊNCIAS;CIÊNCIAS EXATAS E DA TERRA;GEOCIÊNCIAS;GEOCIÊNCIAS;MESTRADO;12
2014;PORTO ALEGRE;RS;SUL;42001013;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;UFRGS;FEDERAL;PROEX;42001013006P7;CIÊNCIAS BIOLÓGICAS (BIOQUÍMICA);CIÊNCIAS BIOLÓGICAS;CIÊNCIAS BIOLÓGICAS II;BIOQUÍMICA;DOUTORADO;30
2014;PORTO ALEGRE;RS;SUL;42001013;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;UFRGS;FEDERAL;PROEX;42001013006P7;CIÊNCIAS BIOLÓGICAS (BIOQUÍMICA);CIÊNCIAS BIOLÓGICAS;CIÊNCIAS BIOLÓGICAS II;BIOQUÍMICA;MESTRADO;8
2014;PORTO ALEGRE;RS;SUL;42001013;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;UFRGS;FEDERAL;PROEX;42001013010P4;GENÉTICA E BIOLOGIA MOLECULAR;CIÊNCIAS BIOLÓGICAS;CIÊNCIAS BIOLÓGICAS I;GENÉTICA;DOUTORADO;22
2014;PORTO ALEGRE;RS;SUL;42001013;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;UFRGS;FEDERAL;PROEX;42001013010P4;GENÉTICA E BIOLOGIA MOLECULAR;CIÊNCIAS BIOLÓGICAS;CIÊNCIAS BIOLÓGICAS I;GENÉTICA;MESTRADO;6
2014;PORTO ALEGRE;RS;SUL;42001013;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;UFRGS;FEDERAL;PROEX;42001013012P7;SOCIOLOGIA;CIÊNCIAS HUMANAS;SOCIOLOGIA;SOCIOLOGIA;DOUTORADO;32
2014;PORTO ALEGRE;RS;SUL;42001013;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;UFRGS;FEDERAL;PROEX;42001013012P7;SOCIOLOGIA;CIÊNCIAS HUMANAS;SOCIOLOGIA;SOCIOLOGIA;MESTRADO;21
2014;PORTO ALEGRE;RS;SUL;42001013;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;UFRGS;FEDERAL;PROEX;42001013014P0;ENGENHARIA CIVIL;ENGENHARIAS;ENGENHARIAS I;ENGENHARIA CIVIL;DOUTORADO;10
2014;PORTO ALEGRE;RS;SUL;42001013;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;UFRGS;FEDERAL;PROEX;42001013014P0;ENGENHARIA CIVIL;ENGENHARIAS;ENGENHARIAS I;ENGENHARIA CIVIL;MESTRADO;38
2014;PORTO ALEGRE;RS;SUL;42001013;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;UFRGS;FEDERAL;PROEX;42001013016P2;ENGENHARIA DE MINAS, METALÚRGICA E DE MATERIAIS;ENGENHARIAS;ENGENHARIAS II;ENGENHARIA DE MATERIAIS E METALÚRGICA;DOUTORADO;37
2014;PORTO ALEGRE;RS;SUL;42001013;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;UFRGS;FEDERAL;PROEX;42001013016P2;ENGENHARIA DE MINAS, METALÚRGICA E DE MATERIAIS;ENGENHARIAS;ENGENHARIAS II;ENGENHARIA DE MATERIAIS E METALÚRGICA;MESTRADO;37
2014;PORTO ALEGRE;RS;SUL;42001013;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;UFRGS;FEDERAL;PROEX;42001013023P9;CIÊNCIAS FARMACÊUTICAS;CIÊNCIAS DA SAÚDE;FARMÁCIA;FARMÁCIA;DOUTORADO;42
2014;PORTO ALEGRE;RS;SUL;42001013;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;UFRGS;FEDERAL;PROEX;42001013023P9;CIÊNCIAS FARMACÊUTICAS;CIÊNCIAS DA SAÚDE;FARMÁCIA;FARMÁCIA;MESTRADO;25
2014;PORTO ALEGRE;RS;SUL;42001013;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;UFRGS;FEDERAL;PROEX;42001013034P0;ANTROPOLOGIA SOCIAL;CIÊNCIAS HUMANAS;ANTROPOLOGIA / ARQUEOLOGIA;ANTROPOLOGIA;DOUTORADO;27
2014;PORTO ALEGRE;RS;SUL;42001013;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;UFRGS;FEDERAL;PROEX;42001013034P0;ANTROPOLOGIA SOCIAL;CIÊNCIAS HUMANAS;ANTROPOLOGIA / ARQUEOLOGIA;ANTROPOLOGIA;MESTRADO;22
2014;PORTO ALEGRE;RS;SUL;42001013;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;UFRGS;FEDERAL;PROEX;42001013040P0;QUÍMICA;CIÊNCIAS EXATAS E DA TERRA;QUÍMICA;QUÍMICA;DOUTORADO;44
2014;PORTO ALEGRE;RS;SUL;42001013;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;UFRGS;FEDERAL;PROEX;42001013040P0;QUÍMICA;CIÊNCIAS EXATAS E DA TERRA;QUÍMICA;QUÍMICA;MESTRADO;38
2014;PORTO ALEGRE;RS;SUL;42001013;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;UFRGS;FEDERAL;PROEX;42001013044P6;MÚSICA;LINGÜÍSTICA, LETRAS E ARTES;ARTES / MÚSICA;MÚSICA;DOUTORADO;15
2014;PORTO ALEGRE;RS;SUL;42001013;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;UFRGS;FEDERAL;PROEX;42001013044P6;MÚSICA;LINGÜÍSTICA, LETRAS E ARTES;ARTES / MÚSICA;MÚSICA;MESTRADO;15
2014;PORTO ALEGRE;RS;SUL;42001013;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;UFRGS;FEDERAL;PROEX;42001013046P9;ENGENHARIA MECÂNICA;ENGENHARIAS;ENGENHARIAS III;ENGENHARIA MECÂNICA;DOUTORADO;27
2014;PORTO ALEGRE;RS;SUL;42001013;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;UFRGS;FEDERAL;PROEX;42001013046P9;ENGENHARIA MECÂNICA;ENGENHARIAS;ENGENHARIAS III;ENGENHARIA MECÂNICA;MESTRADO;27
2014;PORTO ALEGRE;RS;SUL;42001013;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;UFRGS;FEDERAL;PROEX;42001013047P5;PSICOLOGIA;CIÊNCIAS HUMANAS;PSICOLOGIA;PSICOLOGIA;DOUTORADO;34
2014;PORTO ALEGRE;RS;SUL;42001013;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;UFRGS;FEDERAL;PROEX;42001013047P5;PSICOLOGIA;CIÊNCIAS HUMANAS;PSICOLOGIA;PSICOLOGIA;MESTRADO;9
2014;PORTO ALEGRE;RS;SUL;42001013;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;UFRGS;FEDERAL;PROEX;42001013060P1;CIÊNCIAS MÉDICAS: ENDOCRINOLOGIA;CIÊNCIAS DA SAÚDE;MEDICINA I;ENDOCRINOLOGIA;DOUTORADO;18
2014;PORTO ALEGRE;RS;SUL;42001013;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;UFRGS;FEDERAL;PROEX;42001013060P1;CIÊNCIAS MÉDICAS: ENDOCRINOLOGIA;CIÊNCIAS DA SAÚDE;MEDICINA I;ENDOCRINOLOGIA;MESTRADO;8
2014;PORTO ALEGRE;RS;SUL;42001013;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;UFRGS;FEDERAL;PROEX;42001013068P2;BIOLOGIA CELULAR E MOLECULAR;CIÊNCIAS BIOLÓGICAS;CIÊNCIAS BIOLÓGICAS I;BIOLOGIA GERAL;DOUTORADO;23
2014;PORTO ALEGRE;RS;SUL;42001013;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;UFRGS;FEDERAL;PROEX;42001013068P2;BIOLOGIA CELULAR E MOLECULAR;CIÊNCIAS BIOLÓGICAS;CIÊNCIAS BIOLÓGICAS I;BIOLOGIA GERAL;MESTRADO;14
2014;PORTO ALEGRE;RS;SUL;42001013;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;UFRGS;FEDERAL;PROEX;42001013073P6;PSIQUIATRIA E CIÊNCIAS DO COMPORTAMENTO;CIÊNCIAS DA SAÚDE;MEDICINA II;PSIQUIATRIA;DOUTORADO;23
2014;PORTO ALEGRE;RS;SUL;42001013;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;UFRGS;FEDERAL;PROEX;42001013073P6;PSIQUIATRIA E CIÊNCIAS DO COMPORTAMENTO;CIÊNCIAS DA SAÚDE;MEDICINA II;PSIQUIATRIA;MESTRADO;14
2014;PORTO ALEGRE;RS;SUL;42001013;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;UFRGS;FEDERAL;PROEX;42001013074P2;EPIDEMIOLOGIA;CIÊNCIAS DA SAÚDE;SAÚDE COLETIVA;EPIDEMIOLOGIA;DOUTORADO;14
2014;PORTO ALEGRE;RS;SUL;42001013;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;UFRGS;FEDERAL;PROEX;42001013074P2;EPIDEMIOLOGIA;CIÊNCIAS DA SAÚDE;SAÚDE COLETIVA;EPIDEMIOLOGIA;MESTRADO;6
2014;PORTO ALEGRE;RS;SUL;42001013;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;UFRGS;FEDERAL;PROEX;42001013075P9;INFORMÁTICA NA EDUCAÇÃO;MULTIDISCIPLINAR;INTERDISCIPLINAR;SOCIAIS E HUMANIDADES;DOUTORADO;21
2014;SANTA MARIA;RS;SUL;42002010;UNIVERSIDADE FEDERAL DE SANTA MARIA;UFSM;FEDERAL;PROEX;42002010011P0;MEDICINA VETERINÁRIA;CIÊNCIAS AGRÁRIAS;MEDICINA VETERINÁRIA;MEDICINA VETERINÁRIA;DOUTORADO;33
2014;SANTA MARIA;RS;SUL;42002010;UNIVERSIDADE FEDERAL DE SANTA MARIA;UFSM;FEDERAL;PROEX;42002010011P0;MEDICINA VETERINÁRIA;CIÊNCIAS AGRÁRIAS;MEDICINA VETERINÁRIA;MEDICINA VETERINÁRIA;MESTRADO;15
2014;SANTA MARIA;RS;SUL;42002010;UNIVERSIDADE FEDERAL DE SANTA MARIA;UFSM;FEDERAL;PROEX;42002010012P7;QUÍMICA;CIÊNCIAS EXATAS E DA TERRA;QUÍMICA;QUÍMICA;DOUTORADO;42
2014;SANTA MARIA;RS;SUL;42002010;UNIVERSIDADE FEDERAL DE SANTA MARIA;UFSM;FEDERAL;PROEX;42002010012P7;QUÍMICA;CIÊNCIAS EXATAS E DA TERRA;QUÍMICA;QUÍMICA;MESTRADO;23
2014;PELOTAS;RS;SUL;42003016;UNIVERSIDADE FEDERAL DE PELOTAS;UFPEL;FEDERAL;PROEX;42003016011P3;EPIDEMIOLOGIA;CIÊNCIAS DA SAÚDE;SAÚDE COLETIVA;MEDICINA PREVENTIVA;DOUTORADO;18
2014;PELOTAS;RS;SUL;42003016;UNIVERSIDADE FEDERAL DE PELOTAS;UFPEL;FEDERAL;PROEX;42003016011P3;EPIDEMIOLOGIA;CIÊNCIAS DA SAÚDE;SAÚDE COLETIVA;MEDICINA PREVENTIVA;MESTRADO;8
2014;PORTO ALEGRE;RS;SUL;42005019;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL;PUC/RS;PARTICULAR;PROEX;42005019001P0;EDUCAÇÃO;CIÊNCIAS HUMANAS;EDUCAÇÃO;EDUCAÇÃO;DOUTORADO;18
2014;PORTO ALEGRE;RS;SUL;42005019;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL;PUC/RS;PARTICULAR;PROEX;42005019001P0;EDUCAÇÃO;CIÊNCIAS HUMANAS;EDUCAÇÃO;EDUCAÇÃO;MESTRADO;18
2014;PORTO ALEGRE;RS;SUL;42005019;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL;PUC/RS;PARTICULAR;PROEX;42005019002P7;ECOLOGIA E EVOLUÇÃO DA BIODIVERSIDADE;CIÊNCIAS BIOLÓGICAS;BIODIVERSIDADE;ZOOLOGIA;DOUTORADO;13
2014;PORTO ALEGRE;RS;SUL;42005019;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL;PUC/RS;PARTICULAR;PROEX;42005019002P7;ECOLOGIA E EVOLUÇÃO DA BIODIVERSIDADE;CIÊNCIAS BIOLÓGICAS;BIODIVERSIDADE;ZOOLOGIA;MESTRADO;11
2014;PORTO ALEGRE;RS;SUL;42005019;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL;PUC/RS;PARTICULAR;PROEX;42005019004P0;FILOSOFIA;CIÊNCIAS HUMANAS;FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA;FILOSOFIA;DOUTORADO;15
2014;PORTO ALEGRE;RS;SUL;42005019;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL;PUC/RS;PARTICULAR;PROEX;42005019004P0;FILOSOFIA;CIÊNCIAS HUMANAS;FILOSOFIA/TEOLOGIA:subcomissão FILOSOFIA;FILOSOFIA;MESTRADO;15
2014;PORTO ALEGRE;RS;SUL;42005019;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL;PUC/RS;PARTICULAR;PROEX;42005019005P6;HISTÓRIA;CIÊNCIAS HUMANAS;HISTÓRIA;HISTÓRIA;DOUTORADO;25
2014;PORTO ALEGRE;RS;SUL;42005019;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL;PUC/RS;PARTICULAR;PROEX;42005019005P6;HISTÓRIA;CIÊNCIAS HUMANAS;HISTÓRIA;HISTÓRIA;MESTRADO;11
2014;PORTO ALEGRE;RS;SUL;42005019;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL;PUC/RS;PARTICULAR;PROEX;42005019008P5;SERVIÇO SOCIAL;CIÊNCIAS SOCIAIS APLICADAS;SERVIÇO SOCIAL;SERVIÇO SOCIAL;DOUTORADO;16
2014;PORTO ALEGRE;RS;SUL;42005019;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL;PUC/RS;PARTICULAR;PROEX;42005019008P5;SERVIÇO SOCIAL;CIÊNCIAS SOCIAIS APLICADAS;SERVIÇO SOCIAL;SERVIÇO SOCIAL;MESTRADO;11
2014;PORTO ALEGRE;RS;SUL;42005019;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL;PUC/RS;PARTICULAR;PROEX;42005019014P5;MEDICINA E CIÊNCIAS DA SAÚDE.;CIÊNCIAS DA SAÚDE;MEDICINA I;CLÍNICA MÉDICA;DOUTORADO;10
2014;PORTO ALEGRE;RS;SUL;42005019;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL;PUC/RS;PARTICULAR;PROEX;42005019014P5;MEDICINA E CIÊNCIAS DA SAÚDE.;CIÊNCIAS DA SAÚDE;MEDICINA I;CLÍNICA MÉDICA;MESTRADO;1
2014;PORTO ALEGRE;RS;SUL;42005019;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL;PUC/RS;PARTICULAR;PROEX;42005019021P1;GERONTOLOGIA BIOMÉDICA;MULTIDISCIPLINAR;INTERDISCIPLINAR;SAÚDE E BIOLÓGICAS;DOUTORADO;19
2014;PORTO ALEGRE;RS;SUL;42005019;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL;PUC/RS;PARTICULAR;PROEX;42005019021P1;GERONTOLOGIA BIOMÉDICA;MULTIDISCIPLINAR;INTERDISCIPLINAR;SAÚDE E BIOLÓGICAS;MESTRADO;17
2014;SÃO LEOPOLDO;RS;SUL;42007011;UNIVERSIDADE DO VALE DO RIO DOS SINOS;UNISINOS;PARTICULAR;PROEX;42007011003P6;EDUCAÇÃO;CIÊNCIAS HUMANAS;EDUCAÇÃO;EDUCAÇÃO;DOUTORADO;3
2014;SÃO LEOPOLDO;RS;SUL;42007011;UNIVERSIDADE DO VALE DO RIO DOS SINOS;UNISINOS;PARTICULAR;PROEX;42007011003P6;EDUCAÇÃO;CIÊNCIAS HUMANAS;EDUCAÇÃO;EDUCAÇÃO;MESTRADO;2
2014;SÃO LEOPOLDO;RS;SUL;42007011;UNIVERSIDADE DO VALE DO RIO DOS SINOS;UNISINOS;PARTICULAR;PROEX;42007011005P9;DIREITO;CIÊNCIAS SOCIAIS APLICADAS;DIREITO;DIREITO PÚBLICO;DOUTORADO;6
2014;SÃO LEOPOLDO;RS;SUL;42007011;UNIVERSIDADE DO VALE DO RIO DOS SINOS;UNISINOS;PARTICULAR;PROEX;42007011005P9;DIREITO;CIÊNCIAS SOCIAIS APLICADAS;DIREITO;DIREITO PÚBLICO;MESTRADO;8
2014;SÃO LEOPOLDO;RS;SUL;42016010;ESCOLA SUPERIOR DE TEOLOGIA;EST;PARTICULAR;PROEX;42016010001P9;TEOLOGIA;CIÊNCIAS HUMANAS;FILOSOFIA/TEOLOGIA:subcomissão TEOLOGIA;TEOLOGIA;DOUTORADO;3
2014;SÃO LEOPOLDO;RS;SUL;42016010;ESCOLA SUPERIOR DE TEOLOGIA;EST;PARTICULAR;PROEX;42016010001P9;TEOLOGIA;CIÊNCIAS HUMANAS;FILOSOFIA/TEOLOGIA:subcomissão TEOLOGIA;TEOLOGIA;MESTRADO;2
2014;BRASÍLIA;DF;CENTRO-OESTE;53001010;UNIVERSIDADE DE BRASÍLIA;UNB;FEDERAL;PROEX;53001010003P2;MATEMÁTICA;CIÊNCIAS EXATAS E DA TERRA;MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA;MATEMÁTICA;DOUTORADO;18
2014;BRASÍLIA;DF;CENTRO-OESTE;53001010;UNIVERSIDADE DE BRASÍLIA;UNB;FEDERAL;PROEX;53001010003P2;MATEMÁTICA;CIÊNCIAS EXATAS E DA TERRA;MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA;MATEMÁTICA;MESTRADO;2
2014;BRASÍLIA;DF;CENTRO-OESTE;53001010;UNIVERSIDADE DE BRASÍLIA;UNB;FEDERAL;PROEX;53001010006P1;GEOLOGIA;CIÊNCIAS EXATAS E DA TERRA;GEOCIÊNCIAS;GEOLOGIA;DOUTORADO;13
2014;BRASÍLIA;DF;CENTRO-OESTE;53001010;UNIVERSIDADE DE BRASÍLIA;UNB;FEDERAL;PROEX;53001010006P1;GEOLOGIA;CIÊNCIAS EXATAS E DA TERRA;GEOCIÊNCIAS;GEOLOGIA;MESTRADO;26
2014;BRASÍLIA;DF;CENTRO-OESTE;53001010;UNIVERSIDADE DE BRASÍLIA;UNB;FEDERAL;PROEX;53001010007P8;CIÊNCIAS BIOLÓGICAS (BIOLOGIA MOLECULAR);CIÊNCIAS BIOLÓGICAS;CIÊNCIAS BIOLÓGICAS I;BIOLOGIA GERAL;DOUTORADO;31
2014;BRASÍLIA;DF;CENTRO-OESTE;53001010;UNIVERSIDADE DE BRASÍLIA;UNB;FEDERAL;PROEX;53001010007P8;CIÊNCIAS BIOLÓGICAS (BIOLOGIA MOLECULAR);CIÊNCIAS BIOLÓGICAS;CIÊNCIAS BIOLÓGICAS I;BIOLOGIA GERAL;MESTRADO;10
2014;BRASÍLIA;DF;CENTRO-OESTE;53001010;UNIVERSIDADE DE BRASÍLIA;UNB;FEDERAL;PROEX;53001010010P9;ANTROPOLOGIA;CIÊNCIAS HUMANAS;ANTROPOLOGIA / ARQUEOLOGIA;ANTROPOLOGIA;DOUTORADO;8
2014;BRASÍLIA;DF;CENTRO-OESTE;53001010;UNIVERSIDADE DE BRASÍLIA;UNB;FEDERAL;PROEX;53001010025P6;RELAÇÕES INTERNACIONAIS;CIÊNCIAS HUMANAS;CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS;POLÍTICA INTERNACIONAL;DOUTORADO;14
2014;BRASÍLIA;DF;CENTRO-OESTE;53001010;UNIVERSIDADE DE BRASÍLIA;UNB;FEDERAL;PROEX;53001010025P6;RELAÇÕES INTERNACIONAIS;CIÊNCIAS HUMANAS;CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS;POLÍTICA INTERNACIONAL;MESTRADO;8
2014;BRASÍLIA;DF;CENTRO-OESTE;53001010;UNIVERSIDADE DE BRASÍLIA;UNB;FEDERAL;PROEX;53001010032P2;GEOTECNIA;ENGENHARIAS;ENGENHARIAS I;GEOTÉCNICA;DOUTORADO;13
2014;BRASÍLIA;DF;CENTRO-OESTE;53001010;UNIVERSIDADE DE BRASÍLIA;UNB;FEDERAL;PROEX;53001010032P2;GEOTECNIA;ENGENHARIAS;ENGENHARIAS I;GEOTÉCNICA;MESTRADO;12
2014;BELO HORIZONTE;MG;SUDESTE;32001010;UNIVERSIDADE FEDERAL DE MINAS GERAIS;UFMG;FEDERAL;PRÓ-FORENSES;NÃO INFORMADA;NÃO INFORMADA;NÃO INFORMADA;NÃO INFORMADA;NÃO INFORMADA;PÓS-DOUTORADO;1
2014;SÃO PAULO;SP;SUDESTE;33002010;UNIVERSIDADE DE SÃO PAULO;USP;ESTADUAL;PRÓ-FORENSES;NÃO INFORMADA;NÃO INFORMADA;NÃO INFORMADA;NÃO INFORMADA;NÃO INFORMADA;PÓS-DOUTORADO;2
2014;PIRACICABA;SP;SUDESTE;33003033;UNIVERSIDADE ESTADUAL DE CAMPINAS ( PIRACICABA );UNICAMP/PI;ESTADUAL;PRÓ-FORENSES;NÃO INFORMADA;NÃO INFORMADA;NÃO INFORMADA;NÃO INFORMADA;NÃO INFORMADA;PÓS-DOUTORADO;1
2014;CURITIBA;PR;SUL;40001016;UNIVERSIDADE FEDERAL DO PARANÁ;UFPR;FEDERAL;PRÓ-FORENSES;40001016023P3;CIÊNCIAS VETERINÁRIAS;CIÊNCIAS AGRÁRIAS;MEDICINA VETERINÁRIA;MEDICINA VETERINÁRIA;DOUTORADO;1
2014;PORTO ALEGRE;RS;SUL;42005019;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL;PUC/RS;PARTICULAR;PRÓ-FORENSES;NÃO INFORMADA;NÃO INFORMADA;NÃO INFORMADA;NÃO INFORMADA;NÃO INFORMADA;PÓS-DOUTORADO;1
2014;MANAUS;AM;NORTE;12002011;INSTITUTO NACIONAL DE PESQUISAS DA AMAZÔNIA;INPA;FEDERAL;PRÓ-INTEGRAÇÃO;12002011006P9;CIÊNCIAS DE FLORESTAS TROPICAIS;CIÊNCIAS AGRÁRIAS;CIÊNCIAS AGRÁRIAS I;MANEJO FLORESTAL;DOUTORADO;2
2014;BELÉM;PA;NORTE;15001016;UNIVERSIDADE FEDERAL DO PARÁ;UFPA;FEDERAL;PRÓ-INTEGRAÇÃO;15001016003P1;DIREITO;CIÊNCIAS SOCIAIS APLICADAS;DIREITO;DIREITO;MESTRADO;1
2014;BELÉM;PA;NORTE;15001016;UNIVERSIDADE FEDERAL DO PARÁ;UFPA;FEDERAL;PRÓ-INTEGRAÇÃO;15001016004P8;ENGENHARIA ELÉTRICA;ENGENHARIAS;ENGENHARIAS IV;ENGENHARIA ELÉTRICA;DOUTORADO;1
2014;BELÉM;PA;NORTE;15001016;UNIVERSIDADE FEDERAL DO PARÁ;UFPA;FEDERAL;PRÓ-INTEGRAÇÃO;15001016050P0;ECONOMIA;CIÊNCIAS SOCIAIS APLICADAS;ECONOMIA;ECONOMIA;MESTRADO;3
2014;BELÉM;PA;NORTE;15002012;UNIVERSIDADE FEDERAL RURAL DA AMAZÔNIA;UFRA;FEDERAL;PRÓ-INTEGRAÇÃO;15002012001P5;AGRONOMIA;CIÊNCIAS AGRÁRIAS;CIÊNCIAS AGRÁRIAS I;AGRONOMIA;DOUTORADO;3
2014;BELÉM;PA;NORTE;15006018;UNIVERSIDADE DO ESTADO DO PARÁ;UEPA;ESTADUAL;PRÓ-INTEGRAÇÃO;15006018005P6;CIÊNCIAS AMBIENTAIS;MULTIDISCIPLINAR;INTERDISCIPLINAR;MEIO AMBIENTE E AGRÁRIAS;MESTRADO;3
2014;PALMAS;TO;NORTE;16003012;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;UFT;FEDERAL;PRÓ-INTEGRAÇÃO;16003012004P3;DESENVOLVIMENTO REGIONAL;CIÊNCIAS SOCIAIS APLICADAS;PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA;PLANEJAMENTO URBANO E REGIONAL;MESTRADO;1
2014;FORTALEZA;CE;NORDESTE;22001018;UNIVERSIDADE FEDERAL DO CEARÁ;UFC;FEDERAL;PRÓ-INTEGRAÇÃO;22001018013P7;CIÊNCIA DO SOLO;CIÊNCIAS AGRÁRIAS;CIÊNCIAS AGRÁRIAS I;CIÊNCIA DO SOLO;DOUTORADO;2
2014;FORTALEZA;CE;NORDESTE;22001018;UNIVERSIDADE FEDERAL DO CEARÁ;UFC;FEDERAL;PRÓ-INTEGRAÇÃO;22001018013P7;CIÊNCIA DO SOLO;CIÊNCIAS AGRÁRIAS;CIÊNCIAS AGRÁRIAS I;CIÊNCIA DO SOLO;MESTRADO;2
2014;NATAL;RN;NORDESTE;23001011;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;UFRN;FEDERAL;PRÓ-INTEGRAÇÃO;23001011036P0;DESENVOLVIMENTO E MEIO AMBIENTE;MULTIDISCIPLINAR;CIÊNCIAS AMBIENTAIS;CIÊNCIAS AMBIENTAIS;MESTRADO;1
2014;MOSSORÓ;RN;NORDESTE;23003014;UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO;UFERSA;FEDERAL;PRÓ-INTEGRAÇÃO;23003014013P2;CIÊNCIA ANIMAL;CIÊNCIAS AGRÁRIAS;MEDICINA VETERINÁRIA;MEDICINA VETERINÁRIA;DOUTORADO;1
2014;MOSSORÓ;RN;NORDESTE;23003014;UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO;UFERSA;FEDERAL;PRÓ-INTEGRAÇÃO;23003014019P0;ECOLOGIA E CONSERVAÇÃO;CIÊNCIAS BIOLÓGICAS;BIODIVERSIDADE;ECOLOGIA;MESTRADO;3
2014;JOÃO PESSOA;PB;NORDESTE;24001015;UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA );UFPB-JP;FEDERAL;PRÓ-INTEGRAÇÃO;24001015042P2;GEOGRAFIA;CIÊNCIAS HUMANAS;GEOGRAFIA;GEOGRAFIA;DOUTORADO;1
2014;JOÃO PESSOA;PB;NORDESTE;24001015;UNIVERSIDADE FEDERAL DA PARAÍBA ( JOÃO PESSOA );UFPB-JP;FEDERAL;PRÓ-INTEGRAÇÃO;24001015042P2;GEOGRAFIA;CIÊNCIAS HUMANAS;GEOGRAFIA;GEOGRAFIA;MESTRADO;1
